76013,Aps
76041,Boo
76069,Ser
76126,Lib
76127,CrB
76133,Ser
76219,Lib
76259,Lib
76267,CrB
76276,Ser
76297,Lup
76307,CrB
76333,Lib
76337,Ser
76371,Lup
76423,Ser
76424,Ser
76425,Ser
76427,Ser
76440,TrA
76470,Lib
76534,Boo
76552,Lup
76600,Lib
76628,Lib
76669,CrB
76705,Lup
76742,Lib
76750,Aps
76810,Ser
76829,Lup
76852,Ser
76866,Ser
76878,Ser
76880,Lib
76939,Lup
76945,Lup
76952,CrB
76996,Oct
77048,CrB
77052,Ser
77055,UMi
77060,Lib
77070,Ser
77111,Ser
77227,Ser
77233,Ser
77257,Ser
77336,Ser
77450,Ser
77512,CrB
77516,Ser
77578,Ser
77622,Ser
77634,Lup
77635,Sco
77655,CrB
77660,Ser
77661,Ser
77760,Her
77801,Ser
77811,Lib
77840,Sco
77853,Lib
77907,Her
77909,Sco
77910,Ser
77939,Lib
77952,TrA
77982,TrA
77984,Sco
77986,Her
78012,CrB
78072,Ser
78104,Sco
78105,Lup
78106,Lup
78132,Ser
78159,CrB
78207,Lib
78265,Sco
78384,Lup
78400,Lib
78401,Sco
78436,Lib
78459,CrB
78481,Her
78493,CrB
78527,Dra
78554,Ser
78592,Her
78639,Nor
78662,Nor
78685,Ser
78727,Sco
78820,Sco
78821,Sco
78914,Nor
78918,Lup
78933,Sco
78990,Sco
79005,Sco
79007,Ser
79043,Her
79045,Her
79072,Ser
79101,Her
79102,Her
79119,CrB
79153,Nor
79248,Her
79280,UMi
79332,Her
79349,Her
79374,Sco
79375,Sco
79387,Sco
79399,Sco
79404,Sco
79420,UMi
79488,Her
79497,Nor
79509,Nor
79540,Sco
79593,Oph
79607,CrB
79653,Nor
79664,TrA
79666,Her
79672,Sco
79757,CrB
79790,Nor
79822,UMi
79881,Sco
79882,Oph
79963,Nor
79992,Her
80000,Nor
80047,Aps
80057,Aps
80079,Sco
80112,Sco
80170,Her
80179,Ser
80181,CrB
80197,CrB
80214,CrB
80331,Dra
80343,Oph
80351,Her
80460,Her
80463,Her
80473,Oph
80569,Oph
80582,Nor
80628,Oph
80645,TrA
80650,Dra
80686,TrA
80704,Her
80763,Sco
80809,Her
80815,Sco
80816,Her
80843,Her
80883,Oph
80894,Oph
80975,Oph
81007,Her
81008,Her
81065,Aps
81122,Nor
81126,Her
81252,TrA
81266,Sco
81290,Dra
81292,Dra
81300,Oph
81377,Oph
81497,Her
81634,Her
81641,Her
81660,Dra
81693,Her
81710,TrA
81729,Her
81734,Oph
81833,Her
81852,Aps
82037,Oph
82073,Her
82080,UMi
82140,Sco
82162,Oph
82216,Her
82273,TrA
82321,Her
82363,Ara
82369,Oph
82396,Sco
82402,Her
82422,Her
82480,Oph
82504,Her
82514,Sco
82526,Her
82545,Sco
82587,Her
82671,Sco
82673,Oph
82729,Sco
82730,Oph
82780,Her
82802,Her
82860,Dra
82898,Dra
82925,Oph
82960,Sco
82987,Her
83000,Oph
83081,Ara
83153,Ara
83196,Oph
83207,Her
83262,Oph
83313,Her
83331,Oph
83431,Ara
83462,Her
83574,Sco
83608,Dra
83613,Her
83838,Her
83895,Dra
84012,Oph
84054,Her
84143,Sco
84177,Oph
84345,Her
84379,Her
84380,Her
84405,Oph
84514,Oph
84535,UMi
84573,Her
84605,Oph
84606,Her
84625,Oph
84626,Oph
84671,Oph
84835,Her
84862,Her
84880,Ser
84887,Her
84893,Oph
84969,Aps
84970,Oph
84979,Aps
85079,Ara
85084,Oph
85112,Her
85157,Her
85258,Ara
85267,Ara
85312,Ara
85340,Oph
85355,Oph
85379,Her
85423,Oph
85670,Dra
85693,Her
85696,Sco
85699,UMi
85727,Ara
85755,Oph
85790,Her
85792,Ara
85805,Dra
85819,Dra
85822,UMi
85829,Dra
85852,Dra
85927,Sco
85998,Oph
86032,Oph
86036,Dra
86060,Oph
86092,Ara
86182,Her
86201,Dra
86228,Sco
86254,Her
86263,Ser
86284,Oph
86305,Ara
86414,Her
86486,Ara
86565,Ser
86614,Dra
86620,Dra
86667,Her
86670,Sco
86731,Her
86736,Oph
86742,Oph
86796,Ara
86831,Oph
86929,Pav
86974,Her
87072,Sgr
87073,Sco
87108,Oph
87194,Her
87212,Dra
87234,Dra
87280,Her
87294,Sco
87563,Her
87585,Dra
87706,Oph
87728,Dra
87747,Her
87808,Her
87833,Dra
87933,Her
87998,Her
88048,Oph
88116,Sgr
88127,Dra
88128,Her
88136,Dra
88149,Oph
88175,Ser
88192,Oph
88258,Sgr
88267,Her
88290,Oph
88331,Her
88346,Her
88380,Sgr
88404,Oph
88469,Sgr
88567,Sgr
88601,Oph
88635,Sgr
88657,Her
88714,Ara
88745,Her
88765,Oph
88771,Oph
88794,Her
88817,Her
88818,Her
88866,Pav
88886,Her
88899,Her
88964,Oph
89042,Pav
89112,Tel
89172,Her
89341,Sgr
89348,Dra
89369,Sgr
89439,Sgr
89440,Sgr
89448,Dra
89594,Dra
89642,Sgr
89773,Her
89826,Lyr
89861,Her
89908,Dra
89918,Oph
89925,Her
89931,Sgr
89935,Her
89937,Dra
89962,Ser
90098,Pav
90133,Oct
90135,Sct
90139,Her
90156,Dra
90185,Sgr
90191,Lyr
90260,Sgr
90289,Sgr
90344,Dra
90422,Tel
90441,Ser
90496,Sgr
90568,Tel
90595,Sct
90642,Ser
90797,Pav
90830,Tel
90844,Ser
90853,Tel
90905,Dra
90968,CrA
90969,CrA
90982,CrA
91004,Sgr
91066,Sgr
91117,Sct
91262,Lyr
91322,Ser
91689,Sgr
91726,Sct
91755,Dra
91792,Pav
91845,Sct
91875,CrA
91919,Lyr
91926,Lyr
91971,Lyr
91973,Lyr
91975,Aql
92041,Sgr
92043,Her
92111,Sgr
92112,Dra
92117,Aql
92161,Her
92175,Sct
92226,CrA
92294,Pav
92308,CrA
92382,CrA
92390,Sgr
92398,Lyr
92405,Lyr
92420,Lyr
92480,Sgr
92512,Dra
92524,Aql
92609,Pav
92614,Her
92646,Tel
92728,Lyr
92747,Sgr
92761,Sgr
92782,Dra
92791,Lyr
92818,Her
92824,Oct
92845,Sgr
92855,Sgr
92862,Lyr
92946,Ser
92951,Ser
92997,Dra
93015,Pav
93026,Sct
93051,Ser
93057,Sgr
93085,Sgr
93148,Tel
93163,Pav
93174,CrA
93179,Aql
93194,Lyr
93203,Aql
93244,Aql
93279,Lyr
93340,Dra
93408,Lyr
93429,Aql
93506,Sgr
93526,Aql
93542,CrA
93683,Sgr
93713,Dra
93717,Aql
93747,Aql
93805,Aql
93815,Tel
93825,CrA
93864,Sgr
93867,Aql
93903,Lyr
93917,Lyr
94005,CrA
94068,Aql
94083,Dra
94114,CrA
94140,Dra
94141,Sgr
94160,CrA
94302,Dra
94311,Lyr
94376,Dra
94385,Aql
94477,Aql
94481,Lyr
94490,Dra
94620,Sge
94643,Sgr
94648,Dra
94703,Vul
94713,Lyr
94724,Pav
94727,Aql
94779,Cyg
94820,Sgr
94827,Vul
94834,Aql
94885,Aql
94913,Aql
94982,Aql
95002,Aql
95066,Aql
95073,Aql
95081,Dra
95168,Sgr
95176,Sgr
95188,Sgr
95241,Sgr
95260,Vul
95261,Tel
95294,Sgr
95347,Sgr
95372,Cyg
95398,Sge
95447,Aql
95477,Sgr
95498,Vul
95501,Aql
95503,Sgr
95556,Cyg
95560,Vul
95564,Sgr
95585,Aql
95656,Cyg
95771,Vul
95785,Vul
95793,Aql
95818,Vul
95853,Cyg
95932,Tel
95937,Aql
95947,Cyg
95951,Cyg
96052,Cyg
96100,Dra
96229,Aql
96275,Vul
96302,Cyg
96327,Aql
96341,Tel
96387,Cyg
96406,Sgr
96441,Cyg
96465,Sgr
96468,Aql
96483,Aql
96516,Sge
96556,Aql
96665,Aql
96683,Cyg
96693,Cyg
96729,Sgr
96757,Sge
96807,Aql
96808,Sgr
96837,Sge
96895,Cyg
96931,Aql
96950,Sgr
96957,Aql
97077,Vul
97118,Cyg
97139,Aql
97165,Cyg
97229,Aql
97278,Aql
97290,Sgr
97295,Cyg
97365,Sge
97421,Tel
97433,Dra
97473,Aql
97496,Sge
97629,Cyg
97630,Cyg
97635,Cyg
97649,Aql
97650,Aql
97675,Aql
97679,Vul
97783,Sgr
97796,Sge
97804,Aql
97870,Cyg
97886,Vul
97928,Aql
97938,Aql
97966,Aql
97967,Aql
97980,Aql
98032,Sgr
98036,Aql
98055,Cyg
98066,Sgr
98068,Cyg
98085,Sge
98103,Aql
98110,Cyg
98162,Sgr
98234,Sge
98258,Sgr
98337,Sge
98353,Sgr
98375,Vul
98401,Dra
98412,Sgr
98421,Sgr
98425,Cyg
98438,Sge
98478,Pav
98495,Pav
98543,Vul
98571,Cyg
98583,Dra
98624,Pav
98633,Sgr
98636,Vul
98658,Dra
98688,Sgr
98702,Dra
98819,Sge
98823,Aql
98844,Aql
98920,Sge
98953,Sgr
98962,Dra
99031,Cyg
99080,Vul
99120,Tel
99171,Aql
99240,Pav
99255,Cep
99303,Cyg
99352,Sge
99404,Vul
99473,Aql
99500,Dra
99518,Vul
99529,Cap
99531,Vul
99572,Cap
99631,Aql
99639,Cyg
99655,Cyg
99675,Cyg
99738,Vul
99742,Aql
99770,Cyg
99848,Cyg
99853,Vul
99874,Vul
99913,Sge
99918,Cap
99951,Vul
100027,Cap
100044,Cyg
100062,Cap
100064,Cap
100108,Cyg
100122,Cyg
100195,Cap
100221,Dra
100310,Cap
100325,Cap
100345,Cap
100435,Vul
100453,Cyg
100469,Sgr
100587,Cyg
100591,Sgr
100751,Pav
100859,Cyg
100881,Cap
100907,Cyg
100965,Dra
100977,Aql
101027,Cap
101067,Cyg
101076,Cyg
101082,Dra
101093,Cep
101101,Aql
101120,Cap
101123,Cap
101138,Cyg
101160,Del
101214,Cyg
101243,Cyg
101260,Dra
101421,Del
101474,Cyg
101477,Mic
101483,Del
101589,Del
101612,Pav
101641,Vul
101692,Aql
101716,Vul
101765,Cyg
101769,Del
101772,Ind
101773,Pav
101800,Del
101847,Aql
101867,Vul
101868,Vul
101882,Del
101916,Del
101923,Cap
101936,Aqr
101958,Del
101983,Pav
101984,Cap
102066,Cyg
102080,Del
102098,Cyg
102125,Oct
102157,Pav
102162,Oct
102177,Cyg
102208,Dra
102253,Cep
102281,Del
102333,Ind
102388,Vul
102395,Pav
102422,Cep
102453,Cyg
102485,Cap
102487,Cap
102488,Cyg
102531,Del
102532,Del
102589,Cyg
102618,Aqr
102624,Aqr
102633,Del
102693,Mic
102724,Cyg
102773,Pav
102790,Ind
102805,Del
102819,Del
102831,Mic
102843,Cyg
102945,Aqr
102950,Ind
102978,Cap
102989,Mic
103004,Vul
103005,Aqr
103045,Aqr
103089,Cyg
103200,Vul
103226,Cap
103227,Ind
103294,Del
103298,Del
103401,Aqr
103413,Cyg
103511,Vul
103527,Del
103569,Equ
103616,Cap
103632,Cyg
103682,Aqr
103732,Cyg
103738,Mic
103882,Mic
103981,Aqr
104019,Cap
104031,Equ
104043,Oct
104060,Cyg
104085,Ind
104101,Equ
104139,Cap
104148,Mic
104177,Mic
104194,Cyg
104214,Cyg
104217,Cyg
104234,Cap
104365,Cap
104382,Oct
104452,Cap
104459,Aqr
104521,Equ
104538,Equ
104732,Cyg
104755,Pav
104858,Equ
104887,Cyg
104963,Cap
104974,Cap
104987,Equ
105102,Cyg
105138,Cyg
105140,Mic
105143,Cap
105164,Aqr
105168,Cap
105186,Cyg
105199,Cep
105268,Cep
105319,Ind
105382,Mic
105412,Aqr
105413,Equ
105502,Peg
105515,Cap
105570,Equ
105574,Aqr
105665,Cap
105668,Aqr
105696,Mic
105729,Aqr
105761,Aqr
105767,Aqr
105811,Cyg
105841,Ind
105858,Pav
105881,Cap
105928,Cap
105942,Cyg
105966,Vul
105972,Cep
106032,Cep
106039,Cap
106067,PsA
106093,Cyg
106140,Peg
106278,Aqr
106327,Gru
106340,PsA
106481,Cyg
106551,Cyg
106559,Cap
106654,PsA
106703,PsA
106711,Cyg
106723,Cap
106783,Peg
106786,Aqr
106787,Peg
106801,Cep
106856,Peg
106944,Aqr
106985,Cap
106999,Cyg
107089,Oct
107095,Cap
107097,Cyg
107119,Cep
107128,Cap
107136,Cyg
107144,Aqr
107151,Peg
107162,Cyg
107188,Cap
107232,Cap
107253,Cyg
107259,Cep
107302,Cap
107310,Cyg
107315,Peg
107348,Peg
107354,Peg
107380,PsA
107382,Cap
107418,Cep
107472,Peg
107487,Cap
107517,Cap
107533,Cyg
107556,Cap
107575,Peg
107586,Cep
107608,PsA
107763,Peg
107788,Peg
107835,Ind
107843,Oct
107975,Peg
108022,Peg
108036,Cap
108085,Gru
108165,Cep
108281,Ind
108339,Peg
108431,Ind
108478,Ind
108535,Cep
108612,Peg
108661,PsA
108691,Aqr
108693,Peg
108699,Peg
108772,Cep
108797,Aqr
108868,Aqr
108870,Ind
108874,Aqr
108875,Peg
108917,Cep
108924,Cep
108952,PsA
108991,Aqr
109005,Cep
109017,Cep
109056,Peg
109068,Peg
109074,Aqr
109081,Ind
109111,Gru
109139,Aqr
109176,Peg
109240,Peg
109268,Gru
109285,PsA
109289,PsA
109332,Aqr
109352,Peg
109400,Cep
109410,Peg
109422,PsA
109427,Peg
109458,Peg
109472,Aqr
109492,Cep
109556,Cep
109624,Aqr
109786,Aqr
109789,PsA
109857,Cep
109908,Gru
109937,Lac
109973,Gru
110000,Aqr
110003,Aqr
110023,Aqr
110078,Oct
110103,Cep
110130,Tuc
110179,Aqr
110256,Oct
110273,Aqr
110298,Peg
110351,Lac
110371,Peg
110386,Peg
110391,Aqr
110395,Aqr
110478,Gru
110506,Gru
110529,Aqr
110538,Lac
110548,Peg
110578,Aqr
110602,Aqr
110609,Lac
110618,Ind
110672,Aqr
110778,Aqr
110785,Peg
110787,Cep
110817,Cep
110838,Tuc
110882,Peg
110936,Gru
110960,Aqr
110986,Peg
110991,Cep
110997,Gru
111022,Lac
111043,Gru
111056,Cep
111062,Peg
111068,Peg
111086,Aqr
111104,Lac
111123,Aqr
111138,PsA
111169,Lac
111188,PsA
111196,Oct
111200,Aqr
111278,Peg
111310,Tuc
111394,Aqr
111449,Aqr
111497,Aqr
111532,Cep
111546,Lac
111594,Gru
111643,Gru
111674,Lac
111710,Aqr
111797,Cep
111810,Peg
111841,Lac
111884,Peg
111944,Lac
111954,PsA
112029,Peg
112031,Lac
112051,Peg
112102,PsA
112122,Gru
112158,Peg
112179,Aqr
112203,Gru
112211,Aqr
112242,Lac
112358,Peg
112374,Gru
112405,Oct
112440,Peg
112447,Peg
112529,Aqr
112542,Aqr
112615,Aqr
112623,Gru
112716,Aqr
112724,Cep
112748,Peg
112778,Lac
112781,Oct
112862,PsA
112917,Lac
112935,Peg
112948,PsA
112961,Aqr
113031,Aqr
113044,Gru
113127,Aqr
113136,Aqr
113137,Ind
113148,Aqr
113167,Psc
113186,Peg
113246,PsA
113281,Lac
113307,Gru
113357,Peg
113368,PsA
113503,Peg
113521,Psc
113610,Psc
113638,Gru
113674,Aqr
113726,And
113781,Aqr
113788,And
113860,PsA
113881,Peg
113889,Psc
113919,And
113957,Gru
113963,Peg
113996,Aqr
114104,Cas
114119,Aqr
114131,Gru
114132,Gru
114144,Peg
114155,Peg
114200,And
114210,And
114222,Cep
114273,Psc
114341,Aqr
114347,Peg
114365,Cas
114375,Aqr
114389,Peg
114421,Gru
114430,And
114520,Peg
114526,Peg
114570,And
114724,Aqr
114844,Peg
114855,Aqr
114939,Aqr
114971,Psc
114996,Tuc
115022,And
115033,Aqr
115054,Gru
115065,And
115088,Cep
115102,Scl
115115,Aqr
115126,Aqr
115142,Aqr
115152,And
115191,And
115227,Psc
115250,Peg
115271,Peg
115280,And
115355,Peg
115404,Aqr
115407,Peg
115438,Aqr
115444,Peg
115590,Cas
115591,Peg
115623,Peg
115669,Aqr
115713,Gru
115738,Psc
115755,And
115768,Psc
115806,Peg
115830,Psc
115836,Oct
115919,Peg
116076,And
116118,Aqr
116146,Psc
116231,Scl
116247,Aqr
116264,Peg
116310,Peg
116323,Psc
116354,And
116355,Peg
116389,Phe
116495,Psc
116584,And
116592,Peg
116611,Peg
116631,And
116709,And
116727,Cep
116737,Phe
116758,Aqr
116771,Psc
116805,And
116820,Scl
116889,Aqr
116901,Aqr
116928,Psc
116971,Aqr
117020,Peg
117073,Peg
117089,Aqr
117218,Aqr
117221,And
117245,Psc
117301,Cas
117315,Phe
117375,Psc
117447,Cas
117452,Scl
117491,Psc
117500,Peg
117628,Peg
117629,Aqr
117683,Psc
117689,Oct
117718,Peg
117730,Peg
117761,Psc
117774,Psc
117863,Cas
117927,Psc
118114,Oct
118121,Tuc
118131,Peg
118178,Cet
118209,Psc
118234,Phe
118243,Cas
118268,Psc
118322,Tuc
